Style Key,ABV,Ave Rating,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty
120,4.5,3.3,0,10,30,24,6,5,80,123,0,74,8,1,24
120,5.5,3.14,0,10,17,38,18,6,155,146,1,105,11,12,24
120,5.5,3.18,0,10,23,38,4,10,91,101,3,44,18,4,41
120,5.5,4.1,0,10,51,23,5,14,49,200,7,96,8,14,30
120,5.0,3.76,0,10,34,30,4,14,83,163,0,88,27,14,18
120,5.0,4.29,0,10,42,36,5,18,29,169,0,80,11,2,7
120,7.0,3.77,0,10,26,38,10,9,82,159,1,92,6,7,33
120,6.5,3.93,0,10,44,39,10,17,43,180,1,92,26,3,18
120,8.0,4.2,0,10,61,41,9,6,85,210,5,142,27,36,42
120,5.8,4.07,0,10,15,7,7,15,16,75,2,18,21,0,18
120,5.5,2.62,0,10,6,16,6,1,69,69,0,52,3,0,10
120,7.0,3.67,0,10,21,18,4,4,40,78,0,45,2,4,8
120,6.7,3.89,0,10,11,6,4,1,21,55,2,23,6,0,1
120,5.5,3.87,0,10,12,18,1,5,13,49,0,31,7,4,7
120,6.5,4.37,0,10,3,1,1,1,9,17,0,14,9,0,1
120,6.3,3.98,0,10,5,6,0,1,5,21,0,12,2,2,0
120,6.5,4.26,0,10,11,5,0,0,5,31,0,10,1,1,0
120,6.5,4.14,0,10,5,2,0,0,7,7,2,4,2,0,8
120,10.0,4.31,0,10,13,9,7,4,29,31,0,21,7,0,33
120,6.5,4.15,0,10,3,1,1,0,6,16,0,8,0,0,1
120,5.5,3.99,0,10,2,3,0,1,3,9,0,5,3,0,1
83,0.5,1.94,10,20,22,26,24,20,12,8,3,1,41,6,62
83,0.5,2.22,10,20,15,32,34,33,57,17,3,14,57,4,94
83,0.5,2.51,10,20,9,25,15,17,26,7,0,9,21,2,47
83,0.5,2.88,10,20,20,23,11,45,31,5,4,3,71,8,50
83,0.4,1.57,10,20,6,13,15,5,15,2,0,4,5,1,44
83,0.5,2.32,10,20,17,19,18,16,16,7,4,2,34,4,50
83,0.5,2.6,10,20,18,21,15,31,24,6,3,6,47,7,56
83,0.5,2.99,10,20,22,32,27,38,46,12,3,14,77,21,90
83,0.5,3.16,10,20,20,43,37,118,48,57,2,89,146,15,89
83,0.3,2.43,10,20,18,26,34,23,24,6,4,6,48,6,59
83,0.5,2.16,10,20,5,30,20,9,5,4,1,1,13,0,40
83,0.5,2.14,10,20,17,30,27,22,26,6,2,3,28,2,54
83,0.3,3.29,10,20,22,38,29,40,65,16,0,13,70,4,81
83,0.5,2.9,10,20,13,24,30,36,15,10,0,5,48,7,40
83,0.5,2.45,10,20,22,23,17,46,18,15,2,5,65,2,57
83,0.4,3.89,10,20,24,34,23,51,26,39,0,44,64,2,34
83,0.05,2.86,10,20,19,26,26,23,28,14,1,9,33,0,56
83,0.4,2.42,10,20,5,28,20,14,17,4,0,1,15,1,44
83,0.55,3.14,10,20,8,17,11,6,8,17,0,25,7,2,28
83,0.5,3.43,10,20,27,39,19,75,47,27,3,53,120,7,68
83,0.5,3.29,10,20,4,15,14,1,6,12,2,18,5,13,29
83,0.5,2.45,10,20,4,17,14,16,22,10,0,13,19,1,32
83,0.55,2.73,10,20,7,30,7,33,40,11,4,3,43,1,64
83,0.5,2.48,10,20,12,31,31,24,42,7,3,11,30,0,62
83,0.3,3.35,10,20,4,7,8,11,10,9,0,8,12,9,16
83,0.5,2.86,10,20,7,15,10,4,13,7,0,13,5,6,27
83,0.5,2.89,10,20,8,14,18,12,32,6,0,23,17,0,24
83,0.4,3.87,10,20,10,19,17,20,9,13,1,17,34,2,14
83,0.4,3.4,10,20,9,17,14,30,27,22,2,23,35,0,33
83,0.55,2.55,10,20,4,15,7,11,18,9,1,4,15,0,27
83,0.5,2.79,10,20,7,18,15,21,27,7,0,11,22,0,29
83,0.05,2.75,10,20,14,13,5,15,9,7,1,4,21,1,20
83,0.4,3.66,10,20,16,16,13,18,19,9,6,6,42,4,55
83,0.5,2.81,10,20,17,22,10,25,24,13,1,11,31,3,33
83,0.5,3.56,10,20,11,19,16,21,24,8,3,7,30,3,29
83,0.5,2.93,10,20,24,13,12,30,8,8,3,6,51,7,39
83,0.3,3.83,10,20,10,18,12,31,22,22,1,25,36,6,35
83,0.5,2.59,10,20,14,22,16,12,13,5,0,5,18,0,15
83,0.5,2.31,10,20,11,12,5,9,20,4,0,1,11,0,18
83,0.55,2.65,10,20,14,17,13,25,10,2,3,0,55,5,37
83,0.5,2.78,10,20,4,22,13,19,47,4,0,3,8,2,56
83,0.5,3.38,10,20,2,12,7,8,14,25,0,31,11,4,11
83,0.55,2.2,10,20,7,8,15,7,23,7,0,10,12,1,15
83,0.55,3.61,10,20,3,15,19,6,23,31,0,27,13,7,8
83,0.5,3.18,10,20,4,5,14,12,3,8,1,8,15,1,11
83,0.2,3.38,10,20,4,8,7,3,12,3,0,7,4,2,15
83,0.38,3.71,10,20,7,21,14,13,18,20,3,32,30,23,35
83,0.5,3.37,10,20,15,17,9,18,22,54,3,52,29,14,35
83,0.5,2.02,10,20,0,5,3,4,7,1,0,0,5,2,7
83,0.05,2.0,10,20,2,10,10,3,13,3,0,1,3,3,20
12,4.2,3.73,20,30,6,45,8,45,48,7,0,6,56,3,86
12,5.6,3.7,20,30,11,57,17,35,99,21,0,33,41,19,163
12,2.9,3.59,20,30,26,46,14,22,38,73,2,28,22,9,74
12,5.6,3.41,20,30,10,44,14,28,87,21,0,26,34,5,111
12,5.6,3.37,20,30,10,45,3,13,54,11,0,19,17,18,69
12,3.4,3.85,20,30,15,116,9,66,83,21,0,17,50,6,154
12,4.2,3.39,20,30,25,48,22,46,67,44,3,32,70,11,155
12,4.2,3.91,20,30,12,73,3,33,39,8,1,7,28,13,115
12,5.0,3.65,20,30,12,68,8,33,74,19,0,27,32,8,107
12,4.5,3.33,20,30,12,79,5,45,81,22,0,24,35,5,106
12,5.5,3.67,20,30,6,59,9,40,75,14,1,24,31,5,129
12,4.2,3.39,20,30,20,67,10,35,65,18,0,21,35,10,130
12,3.2,3.65,20,30,15,112,10,49,84,11,0,21,46,9,142
12,3.9,3.56,20,30,20,59,14,42,71,11,0,19,39,6,134
12,3.8,3.74,20,30,7,82,12,45,36,10,0,4,18,6,102
12,4.8,3.34,20,30,8,59,10,54,50,9,0,4,36,9,100
12,3.8,3.69,20,30,10,22,3,22,19,6,0,4,17,2,70
12,5.0,3.46,20,30,15,79,7,60,71,13,1,22,38,6,138
12,3.3,3.87,20,30,11,53,11,38,51,6,0,9,34,10,113
12,4.5,2.94,20,30,13,48,6,40,49,11,3,8,41,8,99
12,4.5,3.3,20,30,5,22,6,16,23,2,1,3,23,2,48
12,5.0,3.31,20,30,11,47,9,40,57,10,0,8,30,1,108
12,4.7,4.15,20,30,3,9,1,13,16,0,0,0,7,0,37
12,4.3,3.89,20,30,7,50,8,23,31,7,0,6,15,12,77
12,4.0,3.53,20,30,6,26,2,21,39,5,0,4,24,5,70
12,4.7,4.13,20,30,22,54,7,49,43,12,2,13,49,7,81
12,3.5,3.8,20,30,22,88,3,44,55,16,0,8,32,19,107
12,4.4,3.73,20,30,1,12,0,3,5,0,0,0,4,2,15
12,3.6,3.93,20,30,14,63,5,35,31,5,0,4,29,11,78
12,3.6,3.83,20,30,11,40,3,37,47,5,0,7,31,3,88
12,4.0,3.64,20,30,4,28,1,14,18,5,0,4,15,7,38
12,3.5,3.98,20,30,8,34,6,35,19,4,0,5,61,1,62
12,3.7,3.89,20,30,2,34,2,21,23,2,0,4,14,3,62
12,5.9,3.72,20,30,4,11,0,5,18,1,0,5,4,1,24
12,3.5,3.92,20,30,4,13,1,10,5,0,0,2,13,1,21
12,5.0,3.68,20,30,9,59,5,35,60,28,1,32,34,9,88
12,3.8,3.74,20,30,1,3,0,2,3,1,0,2,0,0,7
12,6.0,3.78,20,30,7,49,5,21,83,55,0,69,14,14,50
12,4.0,3.49,20,30,4,33,4,22,25,1,0,1,19,13,48
12,0.0,4.27,20,30,0,13,0,5,6,1,0,3,2,3,13
12,4.8,3.93,20,30,22,65,16,39,88,46,1,51,38,15,74
12,5.3,3.75,20,30,3,7,0,6,10,1,0,0,9,0,38
12,3.3,3.37,20,30,7,42,6,17,40,9,0,7,20,2,50
12,6.5,3.65,20,30,5,38,4,17,23,2,0,2,12,1,54
12,4.4,3.66,20,30,8,30,5,15,36,14,0,15,13,8,46
12,4.0,3.51,20,30,5,25,3,20,22,8,0,5,29,2,43
12,5.0,3.33,20,30,2,0,0,3,3,0,0,2,2,0,14
12,5.1,3.83,20,30,3,12,3,9,14,5,0,5,7,0,29
12,4.6,3.71,20,30,1,15,2,10,19,6,0,5,10,1,30
12,4.5,4.09,20,30,0,4,2,2,2,0,0,0,2,0,6
99,9.8,4.05,30,65,12,39,40,50,68,21,0,34,30,15,97
99,12.0,4.15,30,65,13,40,34,37,96,27,1,51,38,19,87
99,8.7,4.05,30,65,11,72,41,50,93,14,1,24,35,3,139
99,10.0,4.29,30,65,10,104,38,56,125,25,0,67,31,42,132
99,13.5,4.59,30,65,13,61,58,30,134,14,0,57,18,32,124
99,12.7,4.33,30,65,1,46,63,38,132,10,1,22,20,17,135
99,8.3,3.87,30,65,3,37,27,25,64,10,1,32,22,17,72
99,8.5,4.22,30,65,5,67,44,35,79,31,0,63,42,12,90
99,13.16,4.42,30,65,8,61,79,35,106,15,0,38,7,21,128
99,13.5,4.31,30,65,2,72,51,25,178,31,0,78,5,21,149
99,5.6,3.98,30,65,10,36,22,40,88,32,2,61,38,9,97
99,12.0,4.5,30,65,6,79,47,22,127,25,0,76,8,35,88
99,11.1,3.93,30,65,13,66,38,27,114,24,0,61,31,25,84
99,8.0,4.15,30,65,8,86,65,41,51,7,0,13,16,33,85
99,13.5,4.36,30,65,4,56,51,18,86,21,0,97,8,32,103
99,6.4,3.7,30,65,21,39,31,31,66,22,1,31,76,11,77
99,7.7,3.71,30,65,6,35,22,31,56,12,1,13,41,33,91
99,8.0,4.15,30,65,9,71,49,37,42,8,0,18,11,31,74
99,7.0,3.6,30,65,7,42,21,25,55,7,0,15,19,3,91
99,8.0,4.2,30,65,12,79,49,33,75,12,1,27,11,42,97
99,6.0,4.01,30,65,16,57,14,31,118,31,0,66,34,27,131
99,8.0,4.27,30,65,7,128,72,44,89,13,3,46,29,53,115
99,9.0,3.56,30,65,10,47,18,20,68,53,1,45,12,12,48
99,8.9,3.77,30,65,9,44,40,39,73,20,1,42,38,16,79
99,12.4,4.09,30,65,5,88,83,35,126,21,0,42,25,40,102
99,10.0,3.73,30,65,22,54,36,13,95,107,0,55,8,35,66
99,9.7,3.82,30,65,13,59,51,42,113,27,0,56,33,19,103
99,9.0,3.66,30,65,7,63,55,41,127,42,1,59,51,13,109
99,11.5,4.2,30,65,17,48,94,16,115,34,1,76,16,38,123
99,6.7,3.88,30,65,18,69,40,42,97,31,1,37,51,53,151
99,11.0,4.03,30,65,8,81,72,35,135,31,0,87,33,8,123
99,11.0,3.96,30,65,15,47,70,26,171,49,0,87,8,58,117
99,10.0,4.14,30,65,11,64,86,33,91,67,0,126,11,18,118
99,8.0,4.31,30,65,8,116,71,39,95,16,2,39,26,63,102
99,8.0,4.07,30,65,23,38,39,9,76,102,0,60,11,13,79
99,10.0,4.25,30,65,4,94,22,84,79,12,0,14,10,5,139
99,10.5,4.13,30,65,6,57,60,26,43,7,0,18,14,39,62
99,10.0,4.07,30,65,16,88,95,51,137,29,0,70,53,38,184
99,10.0,4.07,30,65,15,73,55,40,111,33,0,60,59,18,88
99,9.1,3.64,30,65,38,58,19,26,85,105,0,71,17,9,85
99,7.0,3.6,30,65,11,43,22,37,82,23,0,26,36,22,101
99,11.0,4.0,30,65,11,69,60,43,130,43,3,100,46,22,83
99,11.5,4.08,30,65,8,103,32,55,149,12,0,53,22,8,136
99,7.5,3.57,30,65,22,36,24,27,102,48,0,46,23,8,102
99,11.5,4.3,30,65,5,46,32,7,92,20,0,46,9,3,79
99,5.5,3.31,30,65,18,32,10,50,45,24,1,18,64,4,66
99,7.2,3.65,30,65,12,35,6,23,48,7,0,11,28,1,67
99,12.0,3.9,30,65,4,5,1,1,6,13,0,3,1,0,2
99,5.0,3.71,30,65,21,80,10,77,54,33,0,44,47,17,108
99,7.0,3.93,30,65,34,29,5,5,60,130,0,67,6,6,33
48,5.6,4.05,25,50,28,34,15,60,39,37,2,45,96,5,48
48,6.2,4.63,25,50,33,47,14,79,48,72,4,92,115,8,64
48,6.5,3.9,25,50,9,29,5,39,19,21,1,22,58,1,37
48,6.66,4.26,25,50,14,25,6,45,37,41,1,46,78,6,55
48,5.8,4.52,25,50,38,43,6,67,36,84,1,120,84,0,23
48,5.2,4.17,25,50,28,42,7,70,34,54,4,82,124,4,61
48,5.4,3.66,25,50,12,25,6,42,36,37,1,48,69,9,47
48,5.0,3.91,25,50,19,27,2,51,48,40,0,38,88,3,67
48,6.0,4.3,25,50,35,35,9,66,30,66,1,92,102,2,39
48,6.0,3.96,25,50,20,29,4,52,35,35,0,43,64,3,54
48,5.5,4.12,25,50,38,29,7,58,20,66,2,80,87,14,46
48,5.2,4.44,25,50,21,14,4,47,35,59,3,89,64,0,27
48,5.0,4.13,25,50,24,31,8,36,31,33,3,41,47,2,39
48,7.2,4.41,25,50,30,30,13,67,61,76,0,133,100,6,23
48,6.2,4.11,25,50,10,42,7,45,48,54,0,62,87,2,80
48,5.2,3.92,25,50,22,23,7,58,27,37,1,48,103,3,52
48,5.8,3.64,25,50,14,26,3,43,29,19,0,17,69,1,45
48,5.5,3.66,25,50,28,39,6,80,39,45,1,53,90,10,79
48,5.5,4.07,25,50,27,21,2,80,45,44,0,80,97,1,37
48,6.6,4.47,25,50,30,44,7,66,86,93,0,195,74,9,41
48,5.0,3.89,25,50,14,27,3,56,49,36,2,35,87,4,58
48,5.0,3.66,25,50,13,26,10,66,42,44,1,50,92,9,63
48,4.9,3.85,25,50,18,13,3,45,31,51,1,57,76,6,37
48,6.2,3.95,25,50,24,26,8,73,47,81,1,108,88,4,47
48,6.0,3.7,25,50,19,39,8,65,31,51,0,58,102,31,82
48,6.0,4.18,25,50,15,45,15,48,47,62,2,75,71,1,64
48,6.6,4.57,25,50,22,44,7,63,62,83,3,152,82,3,40
48,5.5,4.0,25,50,25,31,18,51,55,64,0,85,60,7,43
48,6.6,4.59,25,50,39,28,0,67,83,68,0,155,68,4,22
48,5.0,3.93,25,50,13,37,8,56,52,62,4,123,78,8,43
48,7.9,4.08,25,50,30,32,22,60,69,109,0,159,71,6,43
48,5.5,3.9,25,50,24,21,6,46,30,60,2,69,47,2,23
48,6.1,4.08,25,50,39,37,9,71,29,43,2,60,125,2,59
48,6.0,4.26,25,50,29,42,14,54,61,79,1,119,76,3,30
48,5.2,3.55,25,50,15,41,6,60,24,37,3,37,87,5,70
48,6.5,3.85,25,50,16,41,10,55,70,39,2,46,95,10,114
48,5.5,4.08,25,50,22,27,8,59,47,49,0,58,83,2,45
48,6.1,4.12,25,50,25,25,8,72,64,63,1,80,113,8,49
48,5.5,4.04,25,50,34,53,4,60,61,75,1,112,76,6,33
48,5.5,3.44,25,50,27,30,9,90,23,45,4,52,105,1,46
48,4.2,4.1,25,50,32,35,14,58,33,86,6,111,106,11,62
48,5.3,4.34,25,50,31,51,10,69,81,91,5,187,87,10,66
48,5.8,4.3,25,50,21,24,5,41,31,44,2,55,68,2,22
48,6.6,4.51,25,50,37,47,5,91,70,86,0,145,128,4,38
48,5.4,3.55,25,50,9,21,4,40,27,33,2,38,58,5,47
48,5.2,3.79,25,50,15,34,5,69,16,44,0,46,95,2,39
48,6.8,4.56,25,50,30,32,10,57,33,74,2,116,63,4,10
48,6.5,4.07,25,50,24,37,12,63,42,53,5,78,105,4,57
48,4.5,4.13,25,50,32,35,12,51,38,85,3,127,60,6,34
48,6.0,4.0,25,50,11,37,6,26,30,47,1,82,31,21,51
49,6.9,4.24,20,30,23,23,17,39,38,70,0,39,56,24,23
49,6.5,4.09,20,30,17,29,9,15,60,51,0,48,16,36,35
49,5.15,4.04,20,30,29,34,10,20,28,52,2,59,24,25,35
49,6.5,4.03,20,30,22,47,17,27,62,80,1,82,41,35,46
49,4.25,3.36,20,30,15,23,10,11,39,46,1,47,19,28,44
49,5.4,3.33,20,30,8,34,23,37,73,49,0,63,64,21,88
49,5.2,3.41,20,30,29,43,12,18,108,65,1,93,23,27,70
49,6.5,4.06,20,30,26,36,11,36,41,120,4,83,64,37,37
49,6.8,4.03,20,30,31,27,11,51,53,65,2,72,64,25,44
49,5.6,3.14,20,30,9,28,9,38,58,38,0,42,62,9,71
49,6.0,3.8,20,30,29,38,13,69,21,56,0,67,107,16,21
49,5.5,3.89,20,30,24,47,23,17,70,53,0,65,40,60,69
49,5.9,3.78,20,30,19,47,19,43,65,71,0,77,53,47,37
49,5.3,3.79,20,30,38,45,22,24,61,81,4,119,38,57,61
49,6.0,3.83,20,30,21,26,17,21,41,48,1,51,37,50,37
49,5.2,3.65,20,30,17,38,16,33,83,46,1,53,51,13,74
49,6.0,3.72,20,30,25,30,10,22,41,47,1,55,28,19,40
49,4.5,3.9,20,30,25,24,4,58,22,45,3,49,83,16,36
49,4.8,3.9,20,30,26,46,2,11,60,54,2,60,34,25,36
49,7.0,3.56,20,30,17,20,16,32,62,41,1,58,38,27,43
49,5.5,3.5,20,30,10,41,11,25,65,32,0,48,32,27,74
49,6.2,3.78,20,30,25,27,16,25,34,47,2,45,34,41,24
49,6.8,3.89,20,30,33,44,13,40,65,134,0,118,61,30,27
49,5.2,3.53,20,30,15,33,11,31,93,48,1,52,37,13,71
49,4.8,3.95,20,30,24,37,10,36,49,39,2,60,65,20,48
49,4.9,3.8,20,30,42,47,13,40,39,94,7,79,85,47,45
49,7.0,3.59,20,30,29,26,18,35,67,73,0,84,55,29,47
49,7.3,4.05,20,30,49,45,15,42,60,74,5,76,82,30,108
49,5.9,3.79,20,30,26,45,10,72,41,65,0,74,115,28,44
49,4.5,3.94,20,30,29,48,10,54,26,69,4,79,67,50,53
49,7.2,3.83,20,30,14,36,22,29,48,47,0,67,46,29,50
49,4.8,4.01,20,30,33,38,4,79,20,48,3,54,105,22,39
49,5.95,3.78,20,30,21,38,16,36,57,59,1,80,57,33,47
49,7.0,3.57,20,30,19,36,24,32,74,47,0,66,44,40,46
49,5.9,3.36,20,30,13,35,14,28,53,30,0,37,37,37,45
49,6.0,3.76,20,30,45,42,18,28,70,99,2,100,56,35,43
49,6.0,3.93,20,30,26,33,11,41,47,76,1,84,70,22,32
49,5.2,3.88,20,30,41,34,8,68,38,64,3,80,91,4,54
49,4.5,3.12,20,30,20,26,13,36,40,127,0,72,50,9,35
49,4.8,3.7,20,30,24,35,11,43,30,41,4,51,74,50,64
49,7.0,4.01,20,30,21,40,26,26,102,89,1,107,49,45,62
49,6.4,3.59,20,30,21,41,25,63,82,62,0,83,95,47,68
49,4.5,3.42,20,30,18,34,7,20,22,58,0,61,52,88,39
49,7.0,3.82,20,30,25,46,20,14,147,63,2,96,27,33,68
49,7.0,3.71,20,30,21,46,20,30,35,69,0,48,65,81,58
49,5.6,3.8,20,30,28,12,14,24,18,21,0,22,27,16,20
49,6.5,3.7,20,30,19,39,14,21,35,55,3,74,54,44,45
49,7.0,3.75,20,30,24,36,19,29,85,61,0,82,35,17,26
49,6.5,3.89,20,30,37,39,12,63,55,84,5,89,92,26,47
49,5.1,3.51,20,30,18,37,8,31,74,42,0,56,35,45,82
50,4.7,3.22,20,40,10,101,5,28,37,9,4,20,34,2,54
50,5.0,3.69,20,40,9,27,6,32,46,22,0,19,43,11,80
50,5.1,3.37,20,40,7,15,9,32,60,32,0,36,53,4,55
50,5.0,3.5,20,40,21,48,21,56,66,30,0,34,78,13,102
50,5.4,3.64,20,40,13,38,6,45,55,17,0,18,66,3,91
50,5.0,3.57,20,40,26,24,4,24,16,24,1,23,35,5,32
50,5.0,3.89,20,40,11,30,5,31,42,18,1,26,41,4,72
50,5.6,3.84,20,40,24,38,7,79,47,77,1,78,130,13,80
50,5.4,3.73,20,40,17,31,2,62,37,56,2,61,91,4,66
50,5.6,3.65,20,40,5,21,2,39,29,26,0,27,50,7,54
50,5.3,3.71,20,40,8,25,10,71,47,39,0,39,94,6,84
50,4.7,3.36,20,40,20,42,8,38,45,44,2,46,61,2,80
50,5.25,3.5,20,40,26,32,6,61,18,44,1,41,108,4,56
50,5.4,2.95,20,40,9,18,5,36,14,11,2,5,42,2,29
50,5.2,3.82,20,40,20,27,4,65,41,34,1,36,92,0,48
50,4.4,3.61,20,40,14,19,6,55,52,36,0,31,77,11,87
50,5.8,3.6,20,40,13,23,9,33,29,41,1,40,46,6,42
50,4.5,3.21,20,40,9,20,3,37,19,21,0,17,66,4,37
50,4.3,4.1,20,40,17,44,12,58,43,34,5,31,96,14,71
50,3.6,3.53,20,40,13,101,7,34,39,24,1,21,57,2,73
50,4.7,3.17,20,40,26,36,9,45,34,40,0,33,78,5,72
50,4.2,3.74,20,40,24,36,11,85,54,66,4,81,106,20,99
50,5.0,3.52,20,40,9,33,6,30,86,9,1,14,33,2,105
50,5.0,3.59,20,40,24,37,5,62,40,42,0,46,89,0,65
50,4.5,3.58,20,40,35,36,6,72,65,35,0,30,89,5,94
50,5.4,3.81,20,40,17,57,7,52,51,45,0,40,79,11,98
50,4.4,3.21,20,40,31,47,11,53,43,48,1,31,69,3,84
50,4.8,3.26,20,40,27,47,16,48,54,20,0,21,68,1,77
50,4.5,3.62,20,40,15,34,2,45,44,35,1,29,61,7,61
50,4.8,3.41,20,40,7,20,4,45,36,23,0,24,58,12,55
50,4.5,3.57,20,40,11,41,7,47,45,20,1,16,59,5,60
50,6.0,3.34,20,40,15,29,4,34,47,16,1,12,43,3,77
50,4.9,3.56,20,40,19,29,7,46,41,19,2,17,74,7,90
50,6.0,3.65,20,40,12,48,6,47,46,27,0,21,76,10,51
50,7.5,3.51,20,40,12,43,24,51,83,33,1,42,93,17,108
50,5.0,3.24,20,40,10,30,3,35,56,7,0,8,49,6,83
50,4.9,3.58,20,40,16,42,3,53,41,26,0,28,88,5,65
50,5.7,3.37,20,40,9,49,8,36,89,35,0,32,48,0,99
50,4.5,3.66,20,40,38,50,14,64,46,47,3,46,98,3,78
50,3.6,3.21,20,40,8,82,4,36,41,12,0,17,48,0,72
50,5.0,3.99,20,40,24,51,13,29,46,34,0,32,50,15,87
50,5.4,3.34,20,40,21,44,10,70,41,66,1,66,123,9,88
50,5.0,3.7,20,40,32,27,12,55,50,58,1,57,76,9,66
50,4.7,3.61,20,40,18,46,13,63,33,24,3,25,88,4,100
50,5.1,3.43,20,40,15,49,4,54,57,41,1,47,77,1,80
50,5.1,3.16,20,40,19,39,9,24,48,27,0,36,50,7,80
50,5.8,3.5,20,40,11,46,8,61,63,52,0,56,90,8,100
50,5.5,3.13,20,40,7,36,13,49,56,30,0,37,56,3,50
50,4.9,3.65,20,40,20,37,8,65,44,32,0,29,98,4,82
50,4.75,3.4,20,40,21,40,3,62,33,41,2,48,90,6,76
64,5.0,3.7,30,45,44,25,11,58,45,56,8,63,83,16,74
64,4.4,3.63,30,45,25,23,6,42,20,9,7,11,56,10,52
64,4.7,3.61,30,45,36,20,6,56,19,18,8,21,76,10,68
64,6.2,3.67,30,45,24,33,7,81,27,26,1,27,98,14,51
64,5.0,3.61,30,45,25,31,10,67,17,19,5,19,99,1,63
64,6.0,3.8,30,45,45,23,3,77,56,55,3,110,101,16,50
64,5.0,3.67,30,45,38,25,11,58,27,21,6,21,83,11,86
64,5.0,3.37,30,45,18,44,11,54,34,20,4,18,74,8,69
64,5.3,3.78,30,45,66,41,7,81,30,17,2,18,128,11,76
64,5.4,3.64,30,45,37,23,12,64,26,21,2,18,98,10,66
64,4.7,3.38,30,45,27,30,6,54,18,8,4,3,82,16,85
64,5.3,3.67,30,45,28,22,12,61,17,23,2,19,78,9,45
64,5.0,3.48,30,45,13,15,3,28,11,6,1,4,36,4,34
64,5.2,3.43,30,45,27,18,4,31,18,11,2,9,57,4,46
64,5.0,3.06,30,45,20,28,4,41,25,8,2,7,65,4,59
64,4.6,3.89,30,45,65,22,6,74,19,36,5,40,112,14,45
64,6.0,3.8,30,45,38,42,9,57,32,33,11,31,89,13,70
64,5.0,3.48,30,45,24,32,7,81,19,9,2,12,100,5,60
64,5.2,3.87,30,45,37,41,3,56,30,36,0,40,102,18,79
64,5.3,3.94,30,45,30,28,4,69,11,15,13,17,89,15,56
64,5.6,3.43,30,45,38,30,3,77,33,16,2,11,104,11,68
64,5.6,3.66,30,45,26,36,13,50,22,33,2,35,70,6,80
64,4.7,3.97,30,45,39,33,12,66,12,13,10,17,119,18,81
64,5.4,3.87,30,45,40,35,3,70,30,44,7,48,109,33,65
64,4.8,4.28,30,45,39,28,7,52,27,21,2,25,81,12,65
64,5.3,3.89,30,45,38,19,4,32,16,18,8,22,60,14,66
64,4.6,3.49,30,45,28,30,9,50,25,19,2,17,71,4,75
64,4.4,3.4,30,45,34,33,10,53,40,23,3,24,86,8,56
64,4.5,3.8,30,45,27,45,10,56,28,35,7,33,95,8,71
64,5.0,3.19,30,45,21,28,6,45,27,4,6,9,68,10,79
64,5.4,3.34,30,45,31,25,14,56,30,35,9,36,84,17,90
64,4.0,3.63,30,45,37,35,10,75,20,20,7,30,110,12,76
64,4.8,3.38,30,45,25,27,4,70,24,12,0,14,96,14,59
64,4.7,3.56,30,45,35,54,12,77,31,36,4,36,130,15,94
64,5.0,3.72,30,45,41,41,6,57,10,24,1,16,82,15,60
64,4.98,3.55,30,45,24,24,2,46,16,23,1,23,54,2,56
64,4.5,2.88,30,45,19,25,4,22,25,14,0,14,31,3,48
64,4.6,3.57,30,45,37,39,3,80,23,16,2,19,104,12,73
64,5.3,3.67,30,45,25,39,3,20,26,94,1,93,24,1,40
64,5.4,3.92,30,45,27,48,12,59,40,38,9,38,88,9,91
64,5.5,3.84,30,45,40,27,6,49,9,24,13,28,76,25,58
64,5.3,3.54,30,45,32,39,4,65,32,19,5,16,99,5,71
64,4.5,3.77,30,45,50,24,16,87,27,24,11,22,137,25,86
64,5.0,3.33,30,45,26,34,9,55,27,22,2,18,81,8,73
64,4.8,4.0,30,45,42,31,9,63,49,34,9,34,102,7,68
64,5.1,3.66,30,45,36,38,5,58,26,29,6,29,79,9,86
64,4.7,3.37,30,45,26,31,8,60,31,4,1,7,81,13,69
64,4.9,3.74,30,45,42,44,2,70,26,22,7,16,94,16,78
64,5.5,3.6,30,45,22,30,2,41,32,23,3,19,67,8,61
64,5.0,4.18,30,45,38,32,10,57,19,17,4,10,95,14,82
65,5.3,4.05,25,40,34,28,6,57,10,21,9,23,82,15,56
65,4.9,3.8,25,40,37,26,6,62,23,24,3,23,112,19,65
65,4.8,3.46,25,40,34,24,3,41,26,15,3,17,62,3,70
65,5.0,2.78,25,40,25,17,2,23,15,5,0,7,36,5,29
65,4.5,3.79,25,40,31,26,7,29,23,10,4,8,49,6,47
65,5.3,3.95,25,40,58,39,6,81,25,31,5,34,117,12,68
65,4.8,3.49,25,40,33,31,6,43,23,6,5,5,81,12,80
65,5.4,3.95,25,40,43,26,12,45,17,34,7,35,59,13,56
65,4.5,3.78,25,40,32,23,6,43,13,6,6,11,78,13,56
65,4.7,3.4,25,40,25,17,4,35,23,15,4,15,64,6,53
65,4.8,3.61,25,40,29,21,8,42,7,7,3,6,64,4,52
65,5.1,3.67,25,40,35,29,7,54,13,8,8,9,72,2,49
65,5.5,3.37,25,40,19,32,3,31,44,20,3,18,41,4,76
65,4.9,3.6,25,40,39,24,16,76,18,20,8,16,122,9,70
65,4.9,3.81,25,40,37,37,14,57,17,5,5,4,83,18,56
