한식,용달운송,부동산,옷가게,주점,미용실,슈퍼마켓,분식,세탁소,노래방,편의점,치킨집,카센터,과일채소가게,정육점,중국집,당구장,빵집,pc방,인구,면적,인구밀도,음료점,사업체수,총종사자수,총여성종사자수,운영평균,폐업평균,기간_2015,기간_2016,기간_2017,기간_2018,기간_2019
22,33,16,17,6,16,7,6,7,4,5,4,1,3,3,3,0,5,1,23953,0.67,35751,9,484,1697,1115,107.75,57.0,0,0,0,0,1
23,92,22,19,4,21,6,7,7,3,7,7,0,4,4,1,1,3,1,21919,0.81,27060,9,698,2520,1460,109.0,51.75,0,0,0,0,1
139,116,39,12,36,37,14,41,13,34,27,21,10,4,8,12,16,5,12,23883,1.16,20589,46,1466,6721,2723,102.25,53.25,0,0,0,0,1
20,171,16,7,3,25,14,10,9,2,14,11,1,2,7,3,0,5,0,27289,1.94,14066,17,930,3255,1571,97.5,54.75,0,0,0,0,1
32,195,33,23,2,30,14,11,13,2,11,9,1,5,7,4,0,8,1,31593,1.17,27003,18,996,4143,1951,103.0,49.5,0,0,0,0,1
34,57,36,24,7,36,14,31,16,4,12,7,8,3,9,3,0,11,3,28061,0.63,44541,26,1050,4205,2324,95.5,50.0,0,0,0,0,1
48,146,24,219,12,38,20,25,14,2,9,11,1,2,8,11,1,10,0,36763,0.9,40848,21,1382,5153,3072,101.5,52.0,0,0,0,0,1
101,99,22,43,33,32,13,22,4,24,8,18,4,2,5,6,8,7,5,21324,1.7,12544,26,1059,3923,2274,94.75,47.5,0,0,0,0,1
50,86,35,20,17,37,15,27,16,4,10,18,6,4,6,6,3,7,5,25875,1.97,13135,36,1205,5602,2982,88.5,49.75,0,0,0,0,1
73,74,21,94,13,22,12,16,12,3,16,11,14,1,6,9,1,5,2,29305,1.55,18906,30,1088,7931,4090,102.75,54.75,0,0,0,0,1
15,74,16,2,2,16,7,6,8,0,4,5,0,1,2,0,0,2,2,23318,0.51,45722,2,414,1220,744,114.75,60.5,0,0,0,0,1
190,122,47,24,43,47,29,18,12,28,19,12,15,11,10,8,11,4,4,22293,8.72,2557,29,1626,5766,2393,109.75,52.0,0,0,0,0,1
85,131,42,18,29,41,12,10,15,7,14,12,9,7,7,5,3,6,2,28677,0.83,34551,25,1426,6319,2936,101.25,49.25,0,0,0,0,1
210,124,76,81,66,80,30,32,21,50,23,32,15,12,10,14,20,16,15,30056,0.69,43559,42,2350,13653,6344,100.0,47.5,0,0,0,0,1
73,111,24,31,9,55,17,19,14,10,11,9,8,21,12,7,5,9,2,21140,0.74,28568,15,1219,2909,1478,100.75,49.25,0,0,0,0,1
41,127,20,13,4,16,11,8,12,4,9,11,6,2,3,1,4,5,0,28782,2.64,10902,15,898,3169,1720,100.75,54.25,0,0,0,0,1
36,90,18,4,7,32,21,17,14,2,13,12,4,3,8,5,3,8,1,22364,1.24,18035,25,913,3831,1896,102.25,51.25,0,0,0,0,1
79,105,30,33,22,53,14,25,15,16,12,12,6,2,8,4,7,10,6,20025,0.54,37083,23,1280,5572,2842,98.5,49.75,0,0,0,0,1
65,64,38,24,18,35,19,16,10,6,12,13,10,10,10,4,2,7,2,17262,0.5,34524,19,966,4182,2246,101.75,51.25,0,0,0,0,1
10,72,16,13,4,27,7,15,11,1,9,7,1,1,6,2,0,2,2,19811,0.52,38098,10,611,2093,1155,95.75,50.75,0,0,0,0,1
68,524,43,25,16,42,11,22,14,11,14,9,8,4,10,4,4,11,2,26271,0.88,29853,22,1538,3958,1882,96.0,50.0,0,0,0,0,1
68,161,44,32,19,62,18,16,25,8,19,20,9,8,15,8,6,8,9,30498,1.07,28503,17,1410,4428,2032,98.5,51.25,0,0,0,0,1
64,89,27,21,27,35,9,15,11,12,11,12,10,6,9,3,4,6,1,14777,0.67,22055,12,915,2170,1158,106.5,52.75,0,0,0,0,1
68,78,40,21,24,29,11,21,11,14,14,12,4,3,3,5,6,10,4,27873,0.96,29034,18,1319,7530,3542,108.75,51.25,0,0,0,0,1
99,93,50,19,25,46,15,27,14,16,16,14,12,9,10,10,10,9,5,25802,0.7,36860,40,2157,7359,3717,98.75,48.5,0,0,0,0,1
78,95,67,26,21,30,17,15,11,13,19,12,6,1,5,4,3,9,4,29783,0.81,36769,26,1971,8041,3906,110.0,55.75,0,0,0,0,1
100,141,58,26,29,43,20,19,16,15,18,10,27,10,17,8,6,6,5,30486,0.85,35866,21,2187,7544,3274,137.25,61.25,0,0,0,0,1
328,100,111,80,51,49,60,44,23,26,48,18,25,15,14,26,13,12,5,32144,1.61,19965,89,5195,28569,13599,120.75,56.25,0,0,0,0,1
98,59,54,11,41,45,14,30,13,11,25,17,7,6,5,17,2,8,13,22311,1.04,21453,62,1191,6425,2506,115.75,57.5,0,0,0,0,1
28,69,33,12,15,25,9,6,10,6,9,10,3,3,7,4,1,3,1,21174,0.69,30687,12,688,2293,985,116.25,56.0,0,0,0,0,1
256,189,106,77,70,74,32,43,33,30,46,21,94,10,20,18,15,12,8,39153,1.25,31322,51,4409,20501,9102,114.25,50.5,0,0,0,0,1
218,167,73,112,70,82,36,42,30,30,32,22,19,7,20,15,17,14,8,33045,1.09,30317,49,3071,11503,6169,106.5,48.5,0,0,0,0,1
179,96,92,233,45,70,31,43,20,17,28,18,17,9,22,10,8,19,9,31075,1.19,26113,50,2262,7802,3713,108.25,56.0,0,0,0,0,1
37,80,20,12,13,33,13,18,15,8,11,10,3,3,3,4,3,7,3,19990,0.86,23244,21,920,4853,2365,121.75,52.25,0,0,0,0,1
225,97,74,33,69,40,80,28,18,7,26,20,26,504,68,21,3,20,5,27364,1.18,23190,50,4632,13499,5787,139.25,69.5,0,0,0,0,1
145,73,47,38,32,44,38,32,13,17,10,13,5,19,9,11,8,5,6,21808,1.2,18173,27,1614,8267,3904,155.0,60.5,0,0,0,0,1
119,24,25,39,69,31,14,34,7,22,18,10,0,2,1,25,7,12,10,13114,0.76,17255,63,1034,10615,5508,93.25,48.5,0,0,0,0,1
72,37,42,14,20,21,19,17,14,8,16,12,4,6,7,5,2,8,2,16508,0.63,26203,25,929,3558,1930,109.75,52.25,0,0,0,0,1
39,463,40,5,9,24,15,14,14,4,17,12,2,2,5,3,5,4,4,25068,1.05,23874,29,1221,4930,2585,97.0,52.5,0,0,0,0,1
141,87,71,16,47,52,20,46,25,15,37,22,3,6,8,21,7,15,17,32563,1.58,20609,91,1856,8214,4133,133.25,73.0,0,0,0,0,1
91,39,39,19,24,26,21,29,11,16,15,14,0,4,5,12,3,5,4,13789,0.64,21545,32,1706,7779,3843,128.0,59.5,0,0,0,0,1
80,87,69,20,36,40,18,25,21,12,29,24,13,5,5,10,5,13,5,40177,1.55,25921,37,1693,11691,5216,108.25,53.75,0,0,0,0,1
160,75,79,34,78,47,14,19,17,34,27,15,5,4,10,9,8,13,4,24026,0.79,30413,54,1790,9815,4577,102.0,50.75,0,0,0,0,1
147,60,65,51,86,52,12,23,22,28,21,24,3,21,14,15,7,14,7,28290,2.75,10287,37,1633,6712,3780,104.5,53.0,0,0,0,0,1
56,65,45,7,8,32,7,11,13,5,14,12,8,6,8,3,0,5,2,26034,0.92,28298,22,936,4032,2018,106.25,54.0,0,0,0,0,1
25,48,23,18,11,31,10,13,14,7,8,8,0,13,8,2,2,7,3,14921,0.38,39266,12,659,1953,1024,111.25,51.75,0,0,0,0,1
24,53,24,4,4,25,7,4,7,2,4,5,4,2,3,2,1,0,1,12886,0.57,22607,16,519,1646,837,108.0,53.0,0,0,0,0,1
114,90,86,20,51,61,17,42,22,17,39,26,16,9,9,15,10,25,13,48153,1.51,31889,71,1765,8821,4421,98.25,55.75,0,0,0,0,1
82,68,94,35,27,48,14,25,18,14,16,14,6,9,11,6,6,14,4,29270,0.98,29867,30,1398,5299,2777,118.25,56.0,0,0,0,0,1
59,95,42,35,20,52,11,14,15,12,12,10,1,8,9,7,4,8,6,26041,0.6,43402,20,1011,3477,1960,105.0,53.0,0,0,0,0,1
55,129,34,15,24,41,15,14,13,11,13,8,2,9,11,3,2,3,2,29893,0.75,39857,26,1008,3105,1777,108.0,53.5,0,0,0,0,1
58,56,44,29,19,46,21,21,18,9,9,9,5,9,10,12,2,8,4,26599,0.62,42902,18,1035,4210,1813,112.5,51.0,0,0,0,0,1
101,53,54,10,18,37,10,16,13,9,20,6,6,1,0,11,6,11,3,20719,1.03,20116,38,1227,19081,9988,109.5,52.5,0,0,0,0,1
137,66,114,34,66,61,25,36,21,9,22,14,3,11,9,17,8,19,7,35551,1.68,21161,66,1557,10324,5698,108.0,59.0,0,0,0,0,1
210,97,114,22,57,70,34,30,29,16,24,22,4,17,14,15,13,9,3,40509,1.01,40108,59,2756,18197,8298,116.25,57.25,0,0,0,0,1
106,28,96,16,29,43,12,33,6,10,31,12,5,7,6,11,3,13,7,13575,0.88,15426,64,1571,10097,5134,113.5,55.0,0,0,0,0,1
143,47,60,21,67,42,15,27,17,22,20,17,2,8,6,17,4,11,2,22594,0.62,36442,52,2082,16774,7727,104.25,54.0,0,0,0,0,1
121,87,53,44,42,42,10,32,17,19,23,21,8,14,10,12,7,20,3,21856,1.13,19342,88,1899,5293,2453,86.0,49.75,0,0,0,0,1
86,102,42,27,21,56,10,20,14,12,15,17,7,10,10,11,5,16,3,19386,0.67,28934,48,1348,4505,2093,98.0,48.0,0,0,0,0,1
258,96,66,10,53,32,29,47,18,7,38,18,1,2,5,27,6,25,4,32882,8.4,3915,134,2531,41880,17407,65.0,44.0,0,0,0,0,1
125,47,75,29,78,71,12,33,14,2,32,15,8,1,5,15,3,27,5,26163,1.45,18043,104,1828,12774,5916,83.5,47.0,0,0,0,0,1
619,43,177,396,455,247,35,115,21,80,104,52,8,3,8,86,23,90,19,25997,1.65,15756,490,9552,57173,29389,81.25,47.0,0,0,0,0,1
75,69,38,10,17,19,10,16,15,11,23,7,15,0,3,8,3,11,3,20164,0.8,25205,44,1534,11155,3328,96.5,51.25,0,0,0,0,1
93,153,56,74,19,46,19,29,23,2,27,16,10,27,9,10,6,12,0,41531,2.07,20063,41,1757,11682,5939,101.25,57.0,0,0,0,0,1
61,54,58,4,12,27,16,20,14,3,15,10,5,1,5,8,2,10,0,23877,0.78,30612,31,1209,5549,2676,109.25,55.25,0,0,0,0,1
83,30,80,33,20,38,20,23,12,1,20,9,2,12,12,5,0,12,2,25358,0.76,33366,35,1619,10936,5065,109.25,53.75,0,0,0,0,1
105,39,48,37,108,51,9,21,10,8,24,9,7,0,3,28,1,33,2,16953,0.64,26489,178,1915,6911,3172,62.5,47.75,0,0,0,0,1
54,28,40,14,19,27,12,19,8,7,9,8,4,7,4,5,1,13,0,13486,0.43,31363,34,726,4383,2095,105.5,56.0,0,0,0,0,1
163,38,76,13,52,30,14,22,17,24,22,7,8,4,7,12,8,6,2,22441,0.84,26715,52,2566,18813,8595,106.25,53.0,0,0,0,0,1
138,68,70,32,82,55,12,20,14,12,22,10,8,1,2,17,4,18,5,19153,1.72,11135,116,2397,11154,5431,85.75,49.0,0,0,0,0,1
54,39,29,20,19,14,14,17,4,4,8,5,0,15,13,2,3,5,1,16918,0.51,33173,11,691,2204,1412,123.0,62.5,0,0,0,0,1
94,86,62,24,31,55,19,26,14,16,17,23,11,4,13,12,8,11,5,25947,0.77,33697,42,1310,5271,2712,104.5,53.25,0,0,0,0,1
23,66,29,6,4,18,5,7,9,0,11,6,6,1,2,0,1,7,0,19160,0.55,34836,12,681,3173,1207,93.0,48.5,0,0,0,0,1
92,186,73,20,42,81,18,23,25,13,28,22,10,3,10,7,9,12,7,33810,0.84,40250,27,2443,6752,2957,107.5,52.25,0,0,0,0,1
39,43,81,13,17,18,18,8,12,3,7,6,2,3,3,3,2,5,0,17525,0.46,38098,16,862,2420,1301,128.0,63.0,0,0,0,0,1
334,30,78,141,200,133,35,98,13,41,69,36,1,2,7,61,10,34,15,24372,2.63,9267,239,3901,37647,21871,110.0,50.75,0,0,0,0,1
117,127,69,50,47,65,30,34,26,7,34,18,27,7,8,21,4,25,2,41339,3.05,13554,99,2352,10752,5204,107.5,54.75,0,0,0,0,1
76,37,33,25,30,26,13,28,11,6,11,11,3,10,7,3,3,4,1,18704,0.97,19282,18,915,3069,1581,119.5,57.5,0,0,0,0,1
183,50,49,9,44,27,19,28,13,9,29,5,6,3,1,11,6,8,4,18113,1.12,16172,80,1817,24246,10266,120.5,59.75,0,0,0,0,1
55,86,35,19,18,39,15,14,14,3,8,10,4,9,10,3,3,7,3,22902,1.58,14495,20,999,2658,1441,119.0,58.5,0,0,0,0,1
79,121,31,15,26,29,17,26,12,4,20,9,13,0,3,8,6,11,7,28394,2.06,13783,38,1219,5414,2571,109.75,56.75,0,0,0,0,1
75,82,42,19,17,40,15,20,12,13,15,13,5,6,6,4,2,10,1,24997,1.23,20323,25,1154,4827,2313,115.25,55.75,0,0,0,0,1
37,32,28,11,9,20,3,10,9,7,6,6,0,1,4,4,3,3,5,14570,1.05,13876,8,594,1699,873,117.0,58.25,0,0,0,0,1
97,74,28,25,29,33,20,22,9,11,13,14,5,54,22,6,7,6,1,16420,0.81,20272,21,1157,3687,2144,118.5,62.0,0,0,0,0,1
37,61,32,4,2,7,9,7,4,2,12,3,0,2,1,2,0,3,1,18481,12.68,1457,23,836,8847,3273,115.25,62.5,0,0,0,0,1
95,19,105,31,31,48,11,17,25,10,24,13,7,4,4,4,4,9,5,33237,1.0,33237,54,1737,10255,4374,104.5,45.75,0,0,0,0,1
4,5,31,8,0,16,5,10,5,0,6,1,0,4,5,1,0,4,0,16385,1.35,12137,7,306,2142,1175,118.25,66.5,0,0,0,0,1
40,1,81,97,3,20,7,16,5,6,8,13,3,1,2,4,1,7,4,20390,1.28,15930,18,964,7502,3520,121.25,58.75,0,0,0,0,1
134,13,30,457,22,32,20,50,13,6,27,3,4,5,4,16,3,32,4,20232,1.43,14148,83,3291,29877,15250,135.0,62.75,0,0,0,0,1
24,4,32,66,12,22,11,17,6,1,7,7,4,6,7,4,1,4,0,12190,1.01,12069,24,665,2326,1273,130.0,58.0,0,0,0,0,1
101,32,60,25,21,47,11,21,13,20,15,11,3,0,13,14,7,9,7,17524,0.7,25034,44,1907,16332,6896,111.5,53.0,0,0,0,0,1
140,43,78,23,36,36,6,19,15,16,19,9,10,2,10,13,7,13,2,20958,1.93,10859,49,1852,17806,8285,105.0,55.25,0,0,0,0,1
32,40,43,14,5,26,13,12,15,0,14,4,8,1,5,3,2,5,0,22455,2.4,9356,26,1186,13826,4411,128.5,54.0,0,0,0,0,1
97,33,113,24,13,55,12,25,17,8,15,8,23,3,5,9,7,19,1,24083,0.98,24574,53,2149,14635,6256,119.0,53.75,0,0,0,0,1
93,21,49,36,31,48,11,16,15,18,15,7,11,1,7,6,2,16,3,21585,0.67,32216,42,1623,10497,4946,113.0,51.0,0,0,0,0,1
153,11,83,26,19,46,17,38,21,13,28,15,19,1,8,14,11,20,5,21579,1.42,15196,98,3811,32022,13336,117.75,54.25,0,0,0,0,1
184,25,151,27,28,45,14,40,16,14,30,15,4,0,4,23,9,13,2,18837,1.24,15191,101,5072,53003,18980,105.5,49.0,0,0,0,0,1
410,37,181,37,109,55,25,48,30,53,58,18,20,2,7,38,25,30,5,30951,2.93,10563,195,7725,81064,32105,117.0,54.25,0,0,0,0,1
154,5,114,50,57,47,10,37,17,12,29,15,1,5,9,12,9,17,2,31988,0.88,36350,80,3012,28529,14790,110.0,52.0,0,0,0,0,1
205,109,76,34,50,56,24,32,30,27,35,19,26,5,10,21,19,23,6,45940,5.76,7976,125,3616,44006,15935,107.75,52.75,0,0,0,0,1
288,83,97,57,51,38,24,47,23,42,29,22,47,3,10,14,22,16,7,23161,7.58,3056,100,4989,48262,15214,124.0,51.25,0,0,0,0,1
154,27,101,18,45,32,15,29,23,23,22,16,5,3,8,13,6,12,2,35131,1.76,19961,47,2199,18054,7819,109.25,50.5,0,0,0,0,1
17,47,30,6,7,23,8,8,9,2,6,2,3,2,3,3,2,2,2,15954,0.46,34683,14,567,2100,1174,109.0,55.0,0,0,0,0,1
89,73,49,37,21,55,14,15,15,6,10,19,0,5,12,5,4,9,2,24171,0.64,37767,21,1013,2670,1528,107.75,60.0,0,0,0,0,1
52,33,40,21,17,28,5,8,8,7,8,8,2,2,2,3,2,5,4,15227,0.84,18127,12,657,2026,1131,111.5,58.0,0,0,0,0,1
117,104,36,4,24,26,33,16,14,7,14,5,15,3,40,5,9,3,2,24035,1.05,22890,18,3207,12056,4135,124.75,72.0,0,0,0,0,1
133,43,35,8,57,24,10,35,10,18,28,16,0,1,3,19,10,4,12,13543,1.1,12312,69,1072,10842,5745,88.0,55.0,0,0,0,0,1
66,62,66,17,9,27,10,9,10,10,19,6,7,0,2,4,3,7,1,17168,1.98,8671,39,1792,10716,4442,105.5,55.0,0,0,0,0,1
163,63,55,30,22,25,13,21,9,12,21,8,12,3,5,10,7,12,2,14735,0.89,16556,95,2877,21512,8755,87.75,54.0,0,0,0,0,1
150,93,46,48,41,34,17,33,17,18,18,7,26,8,4,9,8,10,4,17722,1.18,15019,55,2526,18394,6766,105.75,52.5,0,0,0,0,1
225,303,100,23,32,18,18,21,8,22,45,9,43,1,4,21,13,9,4,11682,1.03,11342,93,5805,53249,20507,96.25,55.25,0,0,0,0,1
35,58,20,10,6,18,9,6,8,4,8,3,7,3,3,3,3,3,1,11428,0.75,15237,6,711,2709,1092,124.25,54.0,0,0,0,0,1
40,31,58,18,6,27,9,10,15,3,9,7,3,1,10,5,1,12,1,27222,1.95,13960,21,868,4189,2240,94.25,52.0,0,0,0,0,1
40,67,40,13,8,25,11,6,10,3,11,11,0,6,3,4,2,3,3,17744,0.41,43278,14,824,2757,1474,105.75,54.25,0,0,0,0,1
170,71,109,32,42,57,22,31,16,15,23,17,7,7,11,8,6,15,5,27767,0.72,38565,50,2176,10015,5598,87.0,53.25,0,0,0,0,1
114,53,31,26,28,26,29,17,6,14,14,6,69,8,7,6,3,3,3,13290,2.32,5728,30,1864,13279,4693,130.75,57.5,0,0,0,0,1
11,56,13,6,3,12,9,6,10,1,2,4,4,0,2,1,0,1,1,16188,0.57,28400,9,369,1028,533,107.5,55.5,0,0,0,0,1
119,63,40,76,19,37,14,26,11,10,13,14,2,9,11,10,5,16,2,16463,0.59,27903,40,1388,8651,4428,96.75,53.25,0,0,0,0,1
16,60,33,17,2,27,4,9,11,2,6,6,1,2,4,1,0,5,0,24640,0.42,58667,16,627,2050,1233,86.25,52.0,0,0,0,0,1
36,70,53,28,44,37,15,27,14,5,7,10,0,12,11,5,3,12,3,37082,0.79,46939,24,1008,3921,2456,114.75,58.0,0,0,0,0,1
53,42,46,87,7,29,11,11,10,3,10,7,4,1,6,6,0,11,2,16620,0.58,28655,29,995,4816,2803,100.25,57.0,0,0,0,0,1
11,52,17,8,4,12,4,8,7,1,4,2,1,0,6,1,0,3,1,15921,0.49,32492,6,386,2116,1097,104.75,54.25,0,0,0,0,1
11,39,29,12,1,14,5,7,8,0,4,5,0,1,4,2,0,2,0,25028,0.48,52142,7,421,2477,1646,105.0,50.25,0,0,0,0,1
168,31,70,79,86,82,15,67,15,26,30,20,5,3,3,22,9,21,7,16276,0.73,22296,115,2037,9961,5632,97.25,50.0,0,0,0,0,1
74,57,40,15,24,32,18,11,11,5,13,8,10,4,6,6,1,5,3,16653,0.56,29738,19,1294,5461,2665,114.25,53.25,0,0,0,0,1
178,66,55,35,60,47,29,39,15,17,21,12,5,10,18,13,12,11,1,26013,0.92,28275,58,1834,8921,4527,104.25,54.0,0,0,0,0,1
162,208,79,34,57,70,27,31,25,14,22,24,13,9,19,7,9,8,5,36507,1.73,21102,31,2163,9984,4355,123.0,54.25,0,0,0,0,1
77,32,40,40,13,32,12,12,11,2,19,5,9,3,6,6,1,17,2,17584,2.86,6148,63,1174,5315,2720,103.25,62.0,0,0,0,0,1
115,45,35,11,64,39,16,27,9,19,38,14,6,0,1,19,7,13,13,17502,1.33,13159,99,1431,13406,6696,100.0,55.0,0,0,0,0,1
63,131,41,24,7,42,24,18,17,8,11,18,14,8,7,6,3,8,2,27523,0.81,33979,19,1361,5403,2744,118.0,50.75,0,0,0,0,1
118,81,34,32,25,51,16,35,15,23,18,15,13,6,13,7,7,10,6,20509,1.36,15080,51,1558,8951,4538,102.75,53.75,0,0,0,0,1
53,109,38,18,23,34,20,14,20,9,12,4,5,2,7,4,3,3,4,20592,0.7,29417,14,911,2263,1207,122.75,56.75,0,0,0,0,1
73,85,49,22,40,29,21,9,8,6,5,9,7,7,10,3,2,1,1,13972,0.67,20854,8,1106,3218,1716,137.0,58.25,0,0,0,0,1
26,77,46,8,7,15,8,4,7,0,6,5,5,1,2,4,0,5,1,17580,0.65,27046,8,597,2331,1084,124.5,64.75,0,0,0,0,1
39,56,31,9,8,28,7,15,9,4,15,9,8,2,8,3,2,7,1,19455,0.44,44216,16,757,1976,1020,109.0,54.5,0,0,0,0,1
51,110,30,11,13,29,13,16,10,6,10,13,6,2,5,5,4,6,5,23834,1.17,20371,15,904,2961,1377,114.5,60.25,0,0,0,0,1
58,59,16,4,19,24,12,12,7,4,17,12,7,1,4,9,7,3,2,17233,3.71,4645,19,717,4764,1925,112.75,59.25,0,0,0,0,1
62,86,35,10,18,29,20,15,16,6,11,14,1,2,9,2,7,7,4,26792,3.13,8560,17,929,4131,1746,104.75,55.5,0,0,0,0,1
134,161,62,37,32,64,22,33,27,15,25,16,9,12,14,7,7,10,8,42068,1.46,28814,45,2034,8629,4076,110.0,57.5,0,0,0,0,1
61,17,67,7,10,13,17,10,5,0,11,3,3,4,4,2,0,5,0,27716,1.34,20684,12,2988,11391,3717,170.0,147.0,0,0,0,0,1
94,98,74,45,22,70,19,20,23,29,14,15,17,6,11,9,6,14,8,33920,0.96,35333,41,1901,9763,4468,109.0,50.0,0,0,0,0,1
243,69,80,34,67,54,17,37,20,130,32,25,17,8,4,12,18,11,10,27876,1.13,24669,73,3489,25440,9798,103.75,47.25,0,0,0,0,1
46,95,25,7,16,30,8,12,9,14,10,8,5,6,7,4,5,4,4,13221,0.51,25924,16,826,3649,1818,99.75,49.25,0,0,0,0,1
42,89,35,10,12,26,8,9,14,10,7,8,3,0,5,1,4,7,4,16921,0.53,31926,13,841,4560,2135,113.75,57.0,0,0,0,0,1
62,177,51,15,31,33,14,13,12,9,12,6,5,4,8,3,4,2,3,20764,0.58,35800,14,994,2411,1118,114.0,51.25,0,0,0,0,1
79,165,32,52,23,46,17,21,13,11,9,10,5,10,14,5,7,8,4,20242,0.89,22744,13,1350,4236,1980,117.5,54.0,0,0,0,0,1
77,65,71,59,8,48,12,13,14,20,12,12,16,0,6,7,4,5,1,21301,0.56,38038,34,1295,6194,2550,103.75,50.25,0,0,0,0,1
272,31,191,365,39,51,15,62,21,6,49,21,6,3,4,26,3,24,8,29967,2.2,13621,161,7131,59850,19515,65.25,40.0,0,0,0,0,1
108,45,36,20,18,41,7,12,12,15,17,13,12,0,2,6,7,9,2,16524,0.5,33048,50,1317,8454,3440,99.0,48.75,0,0,0,0,1
259,87,90,26,111,46,14,36,24,55,29,24,13,9,10,24,18,13,10,26044,0.8,32555,56,3125,19808,7672,104.5,49.75,0,0,0,0,1
124,109,80,21,34,76,14,32,27,23,27,22,24,2,12,8,13,14,7,32613,0.95,34329,55,2028,11418,4182,104.75,48.0,0,0,0,0,1
181,101,123,37,55,87,23,47,32,55,38,29,15,7,11,11,10,17,6,34309,0.95,36115,72,2666,15306,6213,106.25,48.75,0,0,0,0,1
112,457,63,35,50,65,12,23,21,31,22,12,10,2,6,14,12,20,5,26026,0.79,32944,88,2509,14692,5555,101.75,48.0,0,0,0,0,1
32,30,45,24,7,36,12,35,11,1,10,7,4,4,10,3,0,13,3,20862,0.53,39362,18,836,4149,2035,102.0,48.75,0,0,0,0,1
120,176,72,26,34,59,25,16,25,15,30,19,39,2,14,8,9,14,6,41067,1.65,24889,61,2397,16687,7325,108.25,52.75,0,0,0,0,1
14,3,21,64,2,12,10,4,5,0,8,3,2,3,3,2,0,5,1,18864,3.17,5951,11,496,5724,2565,129.75,63.5,0,0,0,0,1
41,45,48,15,3,26,7,19,4,1,12,10,0,4,5,6,0,11,1,28296,2.55,11096,22,667,3859,1733,29.5,27.25,0,0,0,0,1
24,13,62,68,1,31,7,21,9,0,10,3,0,7,7,0,0,12,0,36809,2.18,16885,15,777,4583,2512,79.0,40.25,0,0,0,0,1
52,27,88,361,2,34,12,45,15,0,12,4,1,5,5,9,0,19,0,36038,1.49,24187,50,1543,9536,5652,116.75,63.25,0,0,0,0,1
5,18,45,9,1,15,8,10,7,0,5,2,0,3,7,1,0,4,0,22240,1.56,14256,8,383,1696,1161,94.0,46.75,0,0,0,0,1
146,566,38,213,7,36,14,45,10,3,21,7,0,3,2,22,2,19,0,17441,2.79,6251,87,2629,49280,18668,99.5,55.5,0,0,0,0,1
4,3,15,13,0,9,8,2,5,0,4,1,0,2,5,2,0,3,0,10191,0.6,16985,5,196,1284,723,141.0,69.5,0,0,0,0,1
304,55,101,32,131,96,16,54,31,67,41,35,15,15,7,20,16,21,17,29628,0.94,31519,82,3042,19197,7799,109.25,49.0,0,0,0,0,1
64,156,53,6,23,42,11,12,14,12,19,16,11,1,11,7,5,10,4,33055,1.37,24128,31,1337,9229,3197,97.5,48.25,0,0,0,0,1
56,80,24,12,13,27,9,10,10,10,8,7,5,7,9,3,1,5,3,15518,0.77,20153,10,730,2489,1382,125.5,54.5,0,0,0,0,1
50,64,47,18,12,28,12,14,20,13,12,12,6,2,4,3,2,5,4,25288,1.59,15904,26,1151,16316,10075,120.5,54.75,0,0,0,0,1
181,34,75,271,54,65,11,56,10,23,27,11,6,3,6,19,5,28,5,32173,1.41,22818,103,2872,21666,10906,92.5,49.75,0,0,0,0,1
66,89,66,18,24,46,13,13,16,14,24,11,6,5,7,8,7,8,4,31477,1.03,30560,31,1196,4523,2154,102.5,52.0,0,0,0,0,1
68,81,56,40,36,60,11,22,17,20,15,14,4,9,13,7,8,6,3,23095,0.53,43575,29,1282,4740,2542,104.75,51.0,0,0,0,0,1
91,79,50,20,25,69,17,28,16,12,15,22,11,10,15,6,5,16,2,26909,0.57,47209,32,1347,3945,2126,102.25,46.25,0,0,0,0,1
54,26,101,33,13,44,16,26,26,4,17,12,0,2,7,5,3,11,3,42948,1.81,23728,33,1565,10700,6438,96.5,50.75,0,0,0,0,1
115,159,42,46,56,61,25,20,14,20,13,18,23,29,17,8,7,7,11,21773,0.65,33497,20,1765,5183,2355,111.25,48.0,0,0,0,0,1
36,157,42,18,13,26,15,11,15,6,6,9,7,10,11,3,5,5,1,22126,0.61,36272,10,1175,3943,1839,111.75,51.25,0,0,0,0,1
51,138,11,14,16,29,29,6,8,7,9,5,11,2,11,1,4,3,1,16719,0.87,19217,14,958,4019,1663,119.0,51.0,0,0,0,0,1
74,144,28,10,39,46,6,11,10,13,12,12,13,8,7,5,4,4,0,19026,0.52,36588,16,1166,4255,1814,102.75,51.0,0,0,0,0,1
64,105,24,19,18,30,10,14,8,13,18,10,15,3,2,4,3,4,6,15570,0.69,22565,19,994,4849,1968,105.75,52.75,0,0,0,0,1
29,59,38,9,11,12,3,5,5,9,6,2,1,1,4,0,4,2,1,6615,0.41,16134,3,1336,3129,911,129.25,63.0,0,0,0,0,1
72,174,31,25,20,44,20,10,14,18,10,17,9,5,8,5,7,4,3,21602,1.19,18153,14,1324,5406,1913,102.0,48.0,0,0,0,0,1
93,26,66,29,36,42,6,20,13,18,8,11,17,9,12,5,2,12,3,21627,0.7,30896,28,1175,5322,2855,110.75,50.0,0,0,0,0,1
53,50,43,26,8,49,8,17,13,11,9,16,10,11,16,7,3,9,1,20685,0.52,39779,28,1091,3806,2103,101.75,49.5,0,0,0,0,1
